Unidad,Ciclo,AjOp_1,AjOp_2,AjOp_3,Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_7,Sensor_8,Sensor_9,Sensor_10,Sensor_11,Sensor_12,Sensor_13,Sensor_14,Sensor_15,Sensor_16,Sensor_17,Sensor_18,Sensor_19,Sensor_20,Sensor_21,Sensor_22,Sensor_23
1,121,-0.006,-0.0004,100,,1592.55,522.08,100,554.57,1403.78,1.3,2388.03,14.62,9070.67,9.07067,23.4777,8.4357,47.46,0.544000001,392,2388.09,2388,642,8152.13,0.03,38.91,21.61
1,122,0.0028,-0.0004,100,,1583.31,521.76,100,554.54,1399.1,1.3,2388.04,14.62,9071.18,9.07118,23.2968,8.4101,47.35,0.128054339,392,2388.04,2388,642.68,8149.74,0.03,39.02,21.61
1,123,-0.0018,0,100,,1578.55,522.51,100,554.1,1405.78,1.3,2388.05,14.62,9059.14,9.05914,23.3678,8.4197,47.29,0.710321563,392,2388.06,2388,642.72,8149.56,0.03,38.91,21.61
1,124,-0.0007,0,100,,1583.66,521.94,100,554,1406.43,1.3,2388.07,14.62,9072.01,9.07201,23.3135,8.4481,47.3,0.861602436,393,2387.98,2388,642.17,8150.29,0.03,38.93,21.61
1,125,0.0019,-0.0003,100,,1583.56,522.01,100,553.71,1399.43,1.3,2387.99,14.62,9074.78,9.07478,23.3991,8.4342,47.21,0.598933705,393,2388.08,2388,642.19,8153.68,0.03,38.97,21.61
1,126,0.0053,0.0002,100,,1595.19,521.93,100,553.84,1404.39,1.3,2388.05,14.62,9070.17,9.07017,23.4191,8.4001,47.1,0.372767093,391,2388.07,2388,642.26,8153.36,0.03,39,21.61
1,127,-0.0009,0.0001,100,,1582.25,522.35,100,554.69,1395.27,1.3,2388,14.62,9074.2,9.0742,23.457,8.4375,47.17,0.846680366,392,2388,2388,641.81,8150.9,0.03,38.7,21.61
1,128,-0.0007,0.0001,100,,1591.2,521.8,100,553.28,1411.85,1.3,2388.08,14.62,9070.85,9.07085,23.3822,8.434,47.34,0.799565218,393,2388.05,2388,642.35,8150.25,0.03,39.07,21.61
1,129,-0.0018,0.0001,100,,1582.27,522.36,100,553.78,1404.35,1.3,2388.06,14.62,9074.18,9.07418,23.4251,8.3959,47.37,0.115837671,392,2388,2388,641.84,8151.73,0.03,38.81,21.61
1,130,0.0008,0,100,,1581.08,521.88,100,553.87,1397.31,1.3,2388.07,14.62,9068.57,9.06857,23.4846,8.422,47.33,0.656080075,393,2388.01,2388,641.77,8153.68,0.03,38.94,21.61
1,131,0.0021,-0.0001,100,,1589.4,522.23,100,554.12,1405.04,1.3,2388.05,14.62,9068.18,9.06818,23.403,8.4194,47.36,0.706752394,392,2388.04,2388,642.25,8148.07,0.03,38.95,21.61
1,132,0.0011,0.0004,100,,1585.96,521.43,100,553.52,1401.33,1.3,2388.08,14.62,9072.78,9.07278,23.3906,8.4365,47.33,0.410826796,392,2388.06,2388,642.97,8146.93,0.03,38.88,21.61
1,133,-0.0005,0.0002,100,,1590.51,521.61,100,554.34,1399.09,1.3,2388.01,14.62,9067.29,9.06729,23.3643,8.4134,47.45,0.357053667,393,2388.03,2388,642.46,8148.82,0.03,39.07,21.61
1,134,-0.0033,0.0003,100,,1589.92,521.52,100,554.25,1411.38,1.3,2388.02,14.62,9076.24,9.07624,23.3354,8.418,47.31,0.416105188,392,2388.03,2388,642.05,8146.55,0.03,38.94,21.61
1,135,0.0035,-0.0004,100,,1588.93,522.05,100,553.6,1403.46,1.3,2388.02,14.62,9076.78,9.07678,23.4502,8.4089,47.37,0.46982131,392,2388.03,2388,642.95,8151.44,0.03,38.92,21.61
1,136,0.0002,-0.0005,100,,1594.07,522.27,100,553.77,1393.69,1.3,2388.03,14.62,9076.89,9.07689,23.3221,8.4489,47.15,0.000612846,392,2388.03,2388,642.57,8154.81,0.03,38.99,21.61
1,137,0.0024,0.0004,100,,1587.92,521.49,100,554.15,1402.91,1.3,2388.07,14.62,9070.17,9.07017,23.4102,8.4177,47.45,0.863340656,392,2388.05,2388,642.62,8151.5,0.03,38.83,21.61
1,138,0.0012,-0.0002,100,,1579.91,521.82,100,553.87,1402.44,1.3,2388.04,14.62,9077.92,9.07792,23.3819,8.4244,47.38,0.089715183,393,2387.98,2388,642.22,8148.54,0.03,39,21.61
1,139,0.0026,-0.0004,100,,1583.7,521.87,100,554.23,1405.36,1.3,2388.07,14.62,9063.29,9.06329,23.4228,8.4589,47.5,0.765087772,394,2388.03,2388,642.71,8149.02,0.03,38.91,21.61
1,140,-0.0002,-0.0002,100,,1586.7,521.95,100,553.84,1408.26,1.3,2388.05,14.62,9065.56,9.06556,23.345,8.4018,47.4,0.806683942,393,2388.01,2388,642.37,8150.7,0.03,38.97,21.61
1,141,0.0026,0.0004,100,,1588.67,521.23,100,553.58,1397.95,1.3,2388.07,14.62,9062.91,9.06291,23.2708,8.4207,47.46,0.690214757,393,2388.1,2388,642.54,8149.38,0.03,38.83,21.61
1,142,0.0026,0.0004,100,,1581.89,521.72,100,553.29,1402.66,1.3,2388.02,14.62,9064.41,9.06441,23.3837,8.4269,47.35,0.384682004,393,2388.1,2388,642.48,8152.46,0.03,38.91,21.61
1,143,-0.0008,-0.0002,100,,1590.96,521.81,100,554.04,1407.99,1.3,2388.06,14.62,9059.11,9.05911,23.311,8.3876,47.28,0.595412062,394,2388.01,2388,642.5,8149.28,0.03,38.99,21.61
1,144,-0.0006,-0.0003,100,,1588.74,521.69,100,553.22,1406.16,1.3,2388.09,14.62,9074.62,9.07462,23.3992,8.4126,47.62,0.873805212,393,2388.01,2388,642.01,8152.5,0.03,38.82,21.61
1,145,0.0034,-0.0001,100,,1583.36,521.39,100,553.56,1408.15,1.3,2388,14.62,9076.42,9.07642,23.3765,8.4365,47.51,0.659823531,394,2387.99,2388,643.07,8150.89,0.03,38.81,21.61
1,146,-0.0003,0,100,,1582.73,521.12,100,553.44,1410.11,1.3,2388.09,14.62,9073.48,9.07348,23.3544,8.4453,47.41,0.192328862,391,2388.11,2388,642.43,8153.12,0.03,39.05,21.61
1,147,-0.0013,-0.0002,100,,1597.53,521.91,100,554.06,1402.72,1.3,2388.04,14.62,9071.38,9.07138,23.2939,8.4449,47.32,0.412533541,393,2388.01,2388,643.09,8153.38,0.03,39.04,21.61
1,148,0.0017,-0.0005,100,,1583.8,521.69,100,554.34,1401.2,1.3,2388.05,14.62,9071.09,9.07109,23.4205,8.4132,47.45,0.694777379,393,2388.04,2388,642.43,8150.68,0.03,39.02,21.61
1,149,0.0001,0.0001,100,,1585.97,521.87,100,554.24,1405.27,1.3,2388.04,14.62,9075.79,9.07579,23.3524,8.4446,47.25,0.471100328,394,2388.02,2388,642.74,8148.22,0.03,38.7,21.61
1,150,0.0018,0.0004,100,,1589.89,521.53,100,554.29,1409.08,1.3,2388.04,14.62,9072.24,9.07224,23.3416,8.3973,47.28,0.606604758,393,2388.05,2388,642.27,8151.42,0.03,38.79,21.61
1,151,0.0001,-0.0001,100,,1596.85,522.18,100,553.56,1404.4,1.3,2388.09,14.62,9069,9.069,23.3903,8.434,47.4,0.82560333,392,2388.05,2388,642.36,8154.36,0.03,38.77,21.61
1,152,-0.0002,-0.0005,100,,1586.24,521.63,100,553.81,1403.1,1.3,2388.09,14.62,9071.91,9.07191,23.2683,8.4372,47.33,0.115119179,392,2388.05,2388,642.48,8147.95,0.03,38.7,21.61
1,153,-0.0003,-0.0002,100,,1587.78,522.2,100,553.38,1403.82,1.3,2388.04,14.62,9072.99,9.07299,23.2798,8.4499,47.75,0.781778764,393,2388,2388,642.81,8150.98,0.03,38.89,21.61
1,154,0.0001,-0.0004,100,,1593.24,522.04,100,553.39,1398.66,1.3,2388.12,14.62,9073.14,9.07314,23.3212,8.4247,47.34,0.488394887,392,2388.07,2388,642.42,8152.92,0.03,38.89,21.61
1,155,-0.0034,0.0002,100,,1585.47,522.52,100,553.22,1408.35,1.3,2388.03,14.62,9072.01,9.07201,23.3064,8.4498,47.48,0.505738374,395,2388.04,2388,643.09,8148.48,0.03,39.13,21.61
1,156,-0.0006,0.0001,100,,1591.67,521.82,100,553.5,1411.96,1.3,2388.03,14.62,9067.73,9.06773,23.3377,8.421,47.46,0.841695298,392,2388.02,2388,642.55,8151.91,0.03,38.88,21.61
1,157,-0.0032,-0.0005,100,,1587.47,521.68,100,553.02,1406.08,1.3,2388.02,14.62,9069.25,9.06925,23.3894,8.454,47.45,0.823428324,394,2388.05,2388,642.57,8148.37,0.03,38.87,21.61
1,158,0,0.0001,100,,1595.03,521.85,100,553.76,1406.49,1.3,2388.05,14.62,9068.65,9.06865,23.339,8.4221,47.32,0.545616919,393,2388.09,2388,641.98,8148.47,0.03,38.84,21.61
1,159,0.0025,0,100,,1592.32,521.43,100,553.4,1410.8,1.3,2388.04,14.62,9072.28,9.07228,23.2224,8.4385,47.49,0.149284303,393,2388.04,2388,642.64,8151.3,0.03,38.71,21.61
1,160,0.0002,0.0001,100,,1594.79,521.18,100,553.55,1414.46,1.3,2388.07,14.62,9072.47,9.07247,23.2988,8.4187,47.52,0.853515178,393,2388.03,2388,642.36,8146.51,0.03,38.86,21.61
1,161,0.0001,0.0004,100,,1587.14,521.55,100,553.98,1406.38,1.3,2388.08,14.62,9075.4,9.0754,23.3033,8.4228,47.45,0.273183731,393,2388.04,2388,642.4,8147.44,0.03,38.87,21.61
1,162,-0.0016,0.0001,100,,1587.65,521.85,100,553.11,1405.36,1.3,2388.08,14.62,9064.41,9.06441,23.2133,8.4272,47.44,0.767809807,394,2388.08,2388,642.68,8148.88,0.03,38.98,21.61
1,163,0.0001,0.0002,100,,1590.42,521.34,100,553.45,1409.85,1.3,2388.14,14.62,9071.37,9.07137,23.3244,8.435,47.38,0.160476842,393,2388.09,2388,642.68,8147.37,0.03,38.88,21.61
1,164,0.0008,-0.0003,100,,1584.91,521.59,100,552.9,1409.31,1.3,2388.14,14.62,9073.66,9.07366,23.2943,8.4056,47.54,0.089518244,393,2388.09,2388,642.64,8144.82,0.03,38.84,21.61
1,165,-0.0034,0.0002,100,,1586.09,521.49,100,554.02,1404.79,1.3,2388.06,14.62,9073.78,9.07378,23.2956,8.4598,47.3,0.067222353,393,2388.03,2388,642.17,8143.48,0.03,38.87,21.61
1,166,-0.0024,0.0004,100,,1594.39,521.73,100,553.68,1409.85,1.3,2388.04,14.62,9062.81,9.06281,23.3268,8.4253,47.52,0.535820487,392,2388,2388,642.41,8151.64,0.03,38.79,21.61
1,167,0.0017,-0.0005,100,,1586.71,521.57,100,553.74,1419.8,1.3,2388.11,14.62,9073.73,9.07373,23.344,8.4042,47.48,0.818918119,393,2388.12,2388,642.68,8145.67,0.03,38.88,21.61
1,168,-0.0013,0,100,,1586.61,521.76,100,553.39,1405.22,1.3,2388.03,14.62,9073.73,9.07373,23.3451,8.4345,47.33,0.484713444,392,2388.06,2388,642.34,8148.89,0.03,38.85,21.61
1,169,0.0036,-0.0003,100,,1593.15,521.72,100,553.97,1411.62,1.3,2388.08,14.62,9067.51,9.06751,23.3187,8.4199,47.71,0.836717957,392,2388.13,2388,642.6,8151.82,0.03,38.77,21.61
1,170,0.0011,-0.0003,100,,1594.35,521.7,100,553.78,1407.91,1.3,2388.09,14.62,9071.14,9.07114,23.3639,8.4193,47.4,0.869933618,394,2388.07,2388,642.6,8148.7,0.03,38.91,21.61
1,171,0.0032,-0.0004,100,,1587.93,521.33,100,553.84,1402.66,1.3,2388.09,14.62,9072.04,9.07204,23.2861,8.4321,47.52,0.228367671,394,2388.02,2388,642.41,8149.51,0.03,38.76,21.61
1,172,-0.0019,-0.0003,100,,1597.51,521.41,100,553.02,1412.58,1.3,2388.07,14.62,9071.68,9.07168,23.2399,8.4624,47.5,0.697736481,392,2388.05,2388,642.59,8151.47,0.03,38.81,21.61
1,173,0.0008,-0.0005,100,,1596.02,522.32,100,553.14,1403.04,1.3,2388.07,14.62,9075.66,9.07566,23.3147,8.4249,47.51,0.755854809,393,2388.04,2388,642.38,8148.18,0.03,38.67,21.61
1,174,-0.004,-0.0001,100,,1597.85,521.84,100,553.59,1405.84,1.3,2388.13,14.62,9068.46,9.06846,23.2819,8.4501,47.65,0.618622909,394,2388.04,2388,642.16,8151.15,0.03,38.74,21.61
1,175,-0.0017,-0.0004,100,,1581.68,521.9,100,553.02,1406.86,1.3,2388.06,14.62,9078.71,9.07871,23.2947,8.446,47.63,0.071281648,391,2388.1,2388,642.52,8152.33,0.03,38.87,21.61
1,176,-0.0036,0.0001,100,,1587.37,521.57,100,553.26,1409.46,1.3,2388.12,14.62,9069.58,9.06958,23.2322,8.4514,47.4,0.584506071,391,2388.08,2388,641.97,8157.42,0.03,38.9,21.61
1,177,0.0015,0.0003,100,,1599.09,520.98,100,552.7,1404.38,1.3,2388.07,14.62,9067.53,9.06753,23.3296,8.4054,47.35,0.409569921,393,2388.08,2388,642.49,8151.57,0.03,38.89,21.61
1,178,-0.0012,0.0002,100,,1588.24,521.15,100,553.11,1401.65,1.3,2388.07,14.62,9070.75,9.07075,23.2484,8.4229,47.42,0.181262793,394,2388.02,2388,643.04,8155.67,0.03,38.78,21.61
1,179,0.0035,-0.0003,100,,1583.04,521.27,100,552.77,1407.17,1.3,2388.1,14.62,9071.07,9.07107,23.1559,8.463,47.66,0.926320108,395,2388.1,2388,642.97,8147.6,0.03,38.92,21.61
1,180,0.0038,0,100,,1587.34,521.33,100,553.71,1406.28,1.3,2388.11,14.62,9070.81,9.07081,23.1683,8.4065,47.51,0.321102567,394,2388.08,2388,643.07,8149.71,0.03,39.09,21.61
1,181,0.0001,-0.0001,100,,1591.29,521.53,100,553.5,1399.5,1.3,2388.12,14.62,9063.79,9.06379,23.2364,8.4163,47.67,0.247219,393,2388.12,2388,642.31,8146.56,0.03,38.83,21.61
1,182,0.002,0.0001,100,,1593.2,521.3,100,553.46,1414.3,1.3,2388.1,14.62,9066.02,9.06602,23.2449,8.4337,47.52,0.215497165,394,2388.09,2388,642.37,8147.66,0.03,38.66,21.61
1,183,0.0005,0.0003,100,,1588.43,521.61,100,553.63,1412.8,1.3,2388.05,14.62,9070.23,9.07023,23.3216,8.4299,47.53,0.898414097,392,2388.1,2388,641.84,8143.44,0.03,38.73,21.61
1,184,0,-0.0001,100,,1590.76,522.12,100,553.41,1409.58,1.3,2388.09,14.62,9072.91,9.07291,23.3773,8.4555,47.44,0.99843844,393,2388.1,2388,642.5,8147.34,0.03,38.87,21.61
1,185,0.0009,-0.0002,100,,1584.57,520.96,100,553.72,1397.71,1.3,2388.09,14.62,9077.44,9.07744,23.3945,8.4504,47.79,0.994154661,392,2388.06,2388,642.72,8150.08,0.03,38.88,21.61
1,186,-0.0005,0.0002,100,,1590.89,521.22,100,552.83,1410.57,1.3,2388.07,14.62,9077.07,9.07707,23.2694,8.469,47.74,0.140599805,393,2388.06,2388,642.45,8154.73,0.03,38.88,21.61
1,187,0.0012,0.0004,100,,1591.08,521.67,100,553.08,1409.22,1.3,2388.08,14.62,9072.77,9.07277,23.2041,8.4452,47.56,0.512329643,394,2388.1,2388,643.16,8148.92,0.03,38.77,21.61
1,188,0.0014,0,100,,1588.55,521.36,100,553.02,1410.73,1.3,2388.1,14.62,9072.27,9.07227,23.3575,8.451,47.64,0.364368384,393,2388.11,2388,643.48,8143.92,0.03,38.8,21.61
1,189,-0.0054,-0.0003,100,,1592.56,521.6,100,553.32,1401.97,1.3,2388.08,14.62,9070.68,9.07068,23.3812,8.4574,47.7,0.717865122,394,2388.08,2388,642.26,8153.25,0.03,38.59,21.61
1,190,0.0006,-0.0003,100,,1590.18,521.66,100,553.25,1405.06,1.3,2388.09,14.62,9074.38,9.07438,23.3774,8.4719,47.55,0.13354394,393,2388.07,2388,643.11,8152.48,0.03,38.59,21.61
1,191,0.0036,0.0004,100,,1581.9,521.83,100,553.19,1414.49,1.3,2388.12,14.62,9078.82,9.07882,23.2453,8.4651,47.56,0.307125494,392,2388.14,2388,642.47,8149.55,0.03,38.65,21.61
1,192,0.0011,0.0003,100,,1593.75,521.36,100,553.65,1411.18,1.3,2388.1,14.62,9077.27,9.07727,23.2512,8.4359,47.72,0.557987862,393,2388.09,2388,642.53,8153.23,0.03,38.72,21.61
1,193,-0.0024,-0.0004,100,518.67,1590.06,521.73,100,553.24,1418.82,1.3,2388.07,14.62,9072.88,9.07288,23.2572,8.4393,47.73,0.452430073,394,2388.11,2388,642.71,8140.8,0.03,38.93,21.61
1,194,0,-0.0002,100,518.67,1587.37,521.1,100,552.87,1405.45,1.3,2388.05,14.62,9081.85,9.08185,23.2115,8.435,47.65,0.203765145,394,2388.06,2388,642.38,8149.52,0.03,38.62,21.61
1,195,-0.0003,-0.0004,100,518.67,1591.26,521.4,100,553.31,1418.18,1.3,2388.13,14.62,9075.12,9.07512,23.2445,8.4705,47.44,0.750426413,394,2388.11,2388,643.02,8147.99,0.03,38.63,21.61
1,196,0.0005,0.0003,100,518.67,1591.47,521.42,100,552.9,1408.16,1.3,2388.08,14.62,9071.12,9.07112,23.2751,8.4741,47.64,0.791837422,393,2388.08,2388,642.58,8147.58,0.03,38.86,21.61
1,197,0.002,-0.0002,100,518.67,1591.11,521.82,100,552.78,1410.21,1.3,2388.13,14.62,9076.25,9.07625,23.2987,8.4164,47.8,0.102371825,393,2388.04,2388,642.77,8149.61,0.03,38.82,21.61
1,198,0.0023,-0.0002,100,518.67,1589.14,520.83,100,552.94,1410.7,1.3,2388.09,14.62,9068.53,9.06853,23.2421,8.4579,47.45,0.859063968,395,2388.16,2388,642.52,8151.93,0.03,38.73,21.61
1,199,0.0023,0.0002,100,518.67,1598.09,520.8,100,552.86,1419.18,1.3,2388.07,14.62,9071.63,9.07163,23.3191,8.4328,47.79,0.299147958,395,2388.11,2388,642.26,8151.24,0.03,38.9,21.61
1,200,-0.0036,0.0002,100,518.67,1595.46,521.16,100,553.46,1414.78,1.3,2388.11,14.62,9069.67,9.06967,23.3581,8.4265,47.56,0.776345564,394,2388.11,2388,642.92,8146.91,0.03,38.91,21.61
1,201,-0.0036,-0.0004,100,518.67,1591.02,521.51,100,552.85,1409.76,1.3,2388.11,14.62,9060.86,9.06086,23.193,8.4533,47.63,0.143464011,394,2388.08,2388,642.47,8147.42,0.03,38.77,21.61
1,202,-0.0043,0.0003,100,518.67,1595.01,521.12,100,552.84,1411.84,1.3,2388.09,14.62,9077.04,9.07704,23.2392,8.4601,47.67,0.131799509,394,2388.13,2388,642.58,8151.38,0.03,38.7,21.61
1,203,0.0033,-0.0004,100,518.67,1596.82,520.46,100,552.15,1419.02,1.3,2388.09,14.62,9073.55,9.07355,23.2576,8.4426,47.63,0.547014513,393,2388.11,2388,642.66,8142.84,0.03,38.91,21.61
1,204,0.0007,-0.0004,100,518.67,1594.44,520.96,100,552.98,1414.04,1.3,2388.13,14.62,9066.87,9.06687,23.3022,8.4541,47.51,0.485610973,395,2388.1,2388,643.02,8151.65,0.03,38.52,21.61
1,205,-0.0022,-0.0001,100,518.67,1602.53,521.23,100,552.55,1414.02,1.3,2388.11,14.62,9072.43,9.07243,23.267,8.4402,47.52,0.500671921,394,2388.08,2388,643.04,8146.44,0.03,38.53,21.61
1,206,0.0009,-0.0002,100,518.67,1593.55,520.51,100,553.11,1409.19,1.3,2388.14,14.62,9074.96,9.07496,23.192,8.4413,47.69,0.444257624,393,2388.14,2388,643.1,8150.78,0.03,38.91,21.61
1,207,-0.0003,0.0001,100,518.67,1594.88,520.7,100,552.06,1414.03,1.3,2388.1,14.62,9073.23,9.07323,23.2329,8.4689,47.82,0.53417066,396,2388.13,2388,643.16,8151.92,0.03,38.76,21.61
1,208,-0.0007,0.0002,100,518.67,1587.78,520.97,100,552.51,1417.01,1.3,2388.13,14.62,9069.99,9.06999,23.2955,8.4518,47.74,0.025866556,393,2388.13,2388,642.89,8151.36,0.03,38.7,21.61
1,209,0.002,-0.0005,100,518.67,1599.57,521.23,100,553.02,1415.25,1.3,2388.13,14.62,9076.42,9.07642,23.2993,8.4316,47.58,0.339103167,393,2388.11,2388,643.23,8150.2,0.03,38.84,21.61
1,210,0.0021,-0.0003,100,518.67,1597.98,520.37,100,552.95,1407.91,1.3,2388.14,14.62,9070.05,9.07005,23.277,8.4702,47.61,0.51769508,395,2388.15,2388,642.7,8153.97,0.03,38.77,21.61
1,211,-0.0006,0.0002,100,518.67,1593.28,521.41,100,553.01,1413.75,1.3,2388.12,14.62,9068.26,9.06826,23.2188,8.4516,47.71,0.22433223,394,2388.14,2388,642.45,8151.91,0.03,38.57,21.61
1,212,0.0019,-0.0001,100,518.67,1595.89,521.06,100,553.3,1421.28,1.3,2388.12,14.62,9076.18,9.07618,23.2353,8.4497,47.63,0.03416145,394,2388.16,2388,642.95,8151.02,0.03,38.59,21.61
1,213,0.0008,-0.0001,100,518.67,1590.77,521.26,100,552.36,1415.33,1.3,2388.09,14.62,9075.94,9.07594,23.0933,8.4355,47.69,0.882559768,394,2388.12,2388,643.2,8150.68,0.03,38.69,21.61
1,214,0.0022,0.0002,100,518.67,1598.86,521.1,100,553.15,1413.36,1.3,2388.09,14.62,9069.98,9.06998,23.2472,8.4425,47.6,0.794300762,395,2388.17,2388,642.71,8146.23,0.03,38.66,21.61
1,215,-0.0012,0.0002,100,518.67,1591.56,520.79,100,552.53,1418.03,1.3,2388.15,14.62,9074.71,9.07471,23.188,8.4381,47.6,0.97842566,395,2388.14,2388,643.05,8147.54,0.03,38.66,21.61
1,216,-0.0029,0.0004,100,518.67,1590.83,520.71,100,552.2,1416.89,1.3,2388.1,14.62,9075.52,9.07552,23.1276,8.4724,47.65,0.599580701,396,2388.14,2388,643.36,8151.78,0.03,38.62,21.61
1,217,-0.0024,-0.0004,100,518.67,1598.95,520.94,100,552.22,1412.52,1.3,2388.16,14.62,9073.66,9.07366,23.1859,8.487,47.78,0.536831485,393,2388.19,2388,642.92,8153.47,0.03,38.68,21.61
1,218,0.0021,-0.0002,100,518.67,1597.05,520.75,100,552.78,1408.18,1.3,2388.13,14.62,9075.65,9.07565,23.2371,8.444,47.72,0.809154974,394,2388.14,2388,642.91,8145.56,0.03,38.63,21.61
1,219,0.0022,0.0003,100,518.67,1596.34,521,100,552.95,1417.91,1.3,2388.21,14.62,9065.09,9.06509,23.2827,8.4365,47.73,0.36127962,394,2388.18,2388,642.84,8148.36,0.03,38.66,21.61
1,220,-0.0037,0,100,518.67,1594.18,521.19,100,552.66,1419.8,1.3,2388.19,14.62,9073.26,9.07326,23.2771,8.4564,47.7,0.787688587,395,2388.11,2388,642.77,8150.46,0.03,38.77,21.61
1,221,-0.0018,-0.0004,100,518.67,1594.38,520.61,100,552.67,1423.21,1.3,2388.17,14.62,9072.47,9.07247,23.2154,8.4708,47.8,0.306927622,395,2388.08,2388,643.35,8145.06,0.03,38.76,21.61
1,222,0.0023,-0.0005,100,518.67,1595.46,520.65,100,552.54,1423.88,1.3,2388.17,14.62,9073.89,9.07389,23.216,8.4938,47.81,0.608647019,394,2388.13,2388,643.02,8145.51,0.03,38.54,21.61
1,223,0.0031,0.0004,100,518.67,1598.9,520.46,100,552.25,1411.04,1.3,2388.1,14.62,9080.02,9.08002,23.1425,8.4589,48.02,0.771508433,396,2388.18,2388,643.09,8148.98,0.03,38.64,21.61
1,224,-0.0021,0.0004,100,518.67,1596.51,520.45,100,552.26,1416.97,1.3,2388.12,14.62,9080.56,9.08056,23.1929,8.462,47.69,0.195286084,396,2388.16,2388,643.45,8147.14,0.03,38.62,21.61
1,225,0.0013,-0.0002,100,518.67,1599.72,520.29,100,552.53,1416.7,1.3,2388.17,14.62,9074.01,9.07401,23.2158,8.4682,47.66,0.638577019,395,2388.19,2388,643.71,8146.46,0.03,38.82,21.61
1,226,-0.0015,-0.0001,100,518.67,1605.25,520.44,100,552.93,1423.92,1.3,2388.13,14.62,9079.99,9.07999,23.1775,8.4712,47.78,0.919133159,394,2388.2,2388,643.17,8152.02,0.03,38.63,21.61
1,227,0.0004,-0.0001,100,518.67,1593.13,520.52,100,552.37,1416.51,1.3,2388.16,14.62,9070.95,9.07095,23.2273,8.4717,47.82,0.802284962,395,2388.18,2388,643.04,8147.64,0.03,38.66,21.61
1,228,-0.0016,0.0003,100,518.67,1597.56,520.86,100,552.24,1424.84,1.3,2388.15,14.62,9074.59,9.07459,23.3012,8.4926,47.75,0.384504134,393,2388.16,2388,643.6,8147.35,0.03,38.59,21.61
1,229,-0.0024,-0.0001,100,518.67,1591.32,521.09,100,552.54,1418.78,1.3,2388.15,14.62,9077.69,9.07769,23.2569,8.4914,47.96,0.128788951,395,2388.19,2388,643.67,8149.66,0.03,38.51,21.61
1,230,-0.001,-0.0004,100,518.67,1593.43,520.81,100,552.55,1414.07,1.3,2388.17,14.62,9076.36,9.07636,23.1833,8.4842,47.87,0.022595337,393,2388.21,2388,643.2,8149.63,0.03,38.66,21.61
1,231,0.0068,0.0003,100,518.67,1599.01,521.25,100,552.68,1426.55,1.3,2388.13,14.62,9076.25,9.07625,23.1805,8.4885,47.8,0.165498349,396,2388.13,2388,643.02,8153.79,0.03,38.74,21.61
1,232,-0.002,-0.0001,100,518.67,1595.92,520.4,100,552.18,1422.4,1.3,2388.16,14.62,9078.32,9.07832,23.13,8.4722,47.81,0.45480301,393,2388.13,2388,643.44,8151.1,0.03,38.71,21.61
1,233,0.0045,0.0002,100,518.67,1596.97,520.41,100,552.27,1422.57,1.3,2388.2,14.62,9079.39,9.07939,23.1197,8.5036,48,0.016365404,396,2388.14,2388,643.46,8150.36,0.03,38.53,21.61
1,234,-0.0021,-0.0002,100,518.67,1597.61,520.5,100,551.74,1418.06,1.3,2388.14,14.62,9077.3,9.0773,23.08,8.5117,47.83,0.162622121,395,2388.15,2388,643.37,8154.77,0.03,38.56,21.61
1,235,0.0016,-0.0001,100,518.67,1599.13,520.53,100,552.1,1423.33,1.3,2388.12,14.62,9072.31,9.07231,23.1792,8.4719,47.75,0.989397149,394,2388.2,2388,643.15,8156.02,0.03,38.72,21.61
1,236,0.0011,-0.0003,100,518.67,1593.39,520.25,100,552.29,1423.52,1.3,2388.18,14.62,9077.79,9.07779,23.1283,8.4966,47.85,0.18764069,394,2388.18,2388,642.87,8144.48,0.03,38.49,21.61
1,237,0.0006,0.0004,100,518.67,1597.7,520.98,100,552.27,1426.99,1.3,2388.2,14.62,9066.79,9.06679,23.0634,8.4877,47.93,0.356881232,395,2388.18,2388,643.49,8146.27,0.03,38.62,21.61
1,238,0.0022,-0.0005,100,518.67,1589.98,520.17,100,552.62,1422.21,1.3,2388.22,14.62,9073.77,9.07377,23.0818,8.4676,47.79,0.286101391,395,2388.2,2388,643.25,8148.83,0.03,38.55,21.61
1,239,-0.0016,-0.0001,100,518.67,1595.82,520.01,100,552.16,1423.51,1.3,2388.19,14.62,9082.15,9.08215,23.2299,8.4867,47.98,0.121373701,395,2388.17,2388,643.29,8150.2,0.03,38.63,21.61
1,240,-0.0017,0,100,518.67,1601.07,520.59,100,552.29,1427.37,1.3,2388.19,14.62,9083.12,9.08312,23.098,8.5132,48.06,0.226927005,396,2388.22,2388,643.14,8144.63,0.03,38.53,21.61
1,241,0.0013,-0.0002,100,518.67,1592.75,520.8,100,551.67,1421.28,1.3,2388.2,14.62,9067.2,9.0672,23.0812,8.4873,47.94,0.989144855,395,2388.21,2388,643.38,8152.78,0.03,38.61,21.61
1,242,-0.0007,-0.0005,100,518.67,1595.87,520.4,100,551.78,1425.87,1.3,2388.13,14.62,9077.8,9.0778,23.1906,8.486,48.12,0.789825489,395,2388.2,2388,643.26,8149.86,0.03,38.55,21.61
